time,hs,t02,dp,fp,uwnd,vwnd,longitude,latitude
2020-11-26 09:00:00.000000000,0.71400005,3.5,73.0,0.18100001,-5.9,1.0,148.16676,-19.833273
2020-11-26 09:59:59.999986560,0.74,3.5,73.0,0.177,-6.1,1.5,148.16676,-19.833273
2020-11-26 11:00:00.000013440,0.77000004,3.5,72.0,0.17600001,-6.2000003,1.9,148.16676,-19.833273
2020-11-26 12:00:00.000000000,0.79800004,3.53,72.0,0.17500001,-6.2000003,2.1000001,148.16676,-19.833273
2020-11-26 12:59:59.999986560,0.83800006,3.53,71.0,0.17500001,-7.0,1.7,148.16676,-19.833273
2020-11-26 14:00:00.000013440,0.87200004,3.56,71.0,0.17500001,-6.7000003,1.8000001,148.16676,-19.833273
2020-11-26 15:00:00.000000000,0.88600004,3.62,71.0,0.17400001,-6.3,2.1000001,148.16676,-19.833273
2020-11-26 15:59:59.999986560,0.89000005,3.6699998,71.0,0.172,-6.1,2.0,148.16676,-19.833273
2020-11-26 17:00:00.000013440,0.88600004,3.6999998,71.0,0.171,-6.0,1.9,148.16676,-19.833273
2020-11-26 18:00:00.000000000,0.882,3.7099998,71.0,0.16900001,-6.0,1.7,148.16676,-19.833273
2020-11-26 18:59:59.999986560,0.882,3.6999998,71.0,0.16900001,-6.1,2.0,148.16676,-19.833273
2020-11-26 20:00:00.000013440,0.8880001,3.6699998,71.0,0.16900001,-6.4,2.1000001,148.16676,-19.833273
2020-11-26 21:00:00.000000000,0.89800006,3.6499999,71.0,0.16900001,-6.5,2.1000001,148.16676,-19.833273
2020-11-26 21:59:59.999986560,0.90200007,3.6699998,71.0,0.17,-6.3,1.5,148.16676,-19.833273
2020-11-26 23:00:00.000013440,0.90200007,3.7099998,71.0,0.17,-6.2000003,1.0,148.16676,-19.833273
2020-11-27 00:00:00.000000000,0.90000004,3.73,71.0,0.17,-6.4,0.3,148.16676,-19.833273
2020-11-27 00:59:59.999986560,0.90400004,3.74,71.0,0.16900001,-6.5,0.5,148.16676,-19.833273
2020-11-27 02:00:00.000013440,0.92,3.6999998,71.0,0.16800001,-7.2000003,-0.1,148.16676,-19.833273
2020-11-27 03:00:00.000000000,0.9620001,3.6299999,71.0,0.16700001,-8.1,-0.4,148.16676,-19.833273
2020-11-27 03:59:59.999986560,1.0300001,3.6,71.0,0.16700001,-8.900001,-0.3,148.16676,-19.833273
2020-11-27 05:00:00.000013440,1.1040001,3.6299999,72.0,0.171,-9.3,-0.2,148.16676,-19.833273
2020-11-27 06:00:00.000000000,1.156,3.6899998,72.0,0.17600001,-9.3,0.2,148.16676,-19.833273
2020-11-27 06:59:59.999986560,1.148,3.75,72.0,0.17400001,-8.2,0.2,148.16676,-19.833273
2020-11-27 08:00:00.000013440,1.108,3.76,72.0,0.17,-7.8,1.2,148.16676,-19.833273
2020-11-27 09:00:00.000000000,1.07,3.75,71.0,0.16800001,-7.4,2.0,148.16676,-19.833273
2020-11-27 09:59:59.999986560,1.0480001,3.72,71.0,0.16700001,-7.5,2.7,148.16676,-19.833273
2020-11-27 11:00:00.000013440,1.044,3.6799998,71.0,0.16700001,-7.6,3.1000001,148.16676,-19.833273
2020-11-27 12:00:00.000000000,1.052,3.6699998,71.0,0.16800001,-7.7000003,3.5,148.16676,-19.833273
2020-11-27 12:59:59.999986560,1.0860001,3.6499999,73.0,0.16900001,-8.400001,3.8,148.16676,-19.833273
2020-11-27 14:00:00.000013440,1.1140001,3.6799998,73.0,0.171,-7.9,4.2000003,148.16676,-19.833273
2020-11-27 15:00:00.000000000,1.12,3.73,73.0,0.171,-7.4,4.5,148.16676,-19.833273
2020-11-27 15:59:59.999986560,1.116,3.77,74.0,0.16900001,-7.1,4.4,148.16676,-19.833273
2020-11-27 17:00:00.000013440,1.1120001,3.8,72.0,0.16800001,-7.0,4.2000003,148.16676,-19.833273
2020-11-27 18:00:00.000000000,1.1120001,3.83,73.0,0.16700001,-7.1,3.8,148.16676,-19.833273
2020-11-27 18:59:59.999986560,1.1140001,3.85,73.0,0.16600001,-7.2000003,3.5,148.16676,-19.833273
2020-11-27 20:00:00.000013440,1.13,3.85,74.0,0.165,-7.7000003,3.1000001,148.16676,-19.833273
2020-11-27 21:00:00.000000000,1.166,3.84,74.0,0.165,-8.400001,2.7,148.16676,-19.833273
2020-11-27 21:59:59.999986560,1.2080001,3.87,75.0,0.165,-8.6,2.0,148.16676,-19.833273
2020-11-27 23:00:00.000013440,1.24,3.8999999,75.0,0.165,-8.8,1.4,148.16676,-19.833273
2020-11-28 00:00:00.000000000,1.256,3.9299998,76.0,0.164,-8.8,0.8,148.16676,-19.833273
2020-11-28 00:59:59.999986560,1.246,3.9599998,76.0,0.163,-8.3,0.4,148.16676,-19.833273
2020-11-28 02:00:00.000013440,1.2260001,3.9599998,77.0,0.162,-8.3,-0.2,148.16676,-19.833273
2020-11-28 03:00:00.000000000,1.21,3.9499998,77.0,0.16100001,-8.2,-0.2,148.16676,-19.833273
2020-11-28 03:59:59.999986560,1.1980001,3.9299998,77.0,0.16000001,-8.3,-0.2,148.16676,-19.833273
2020-11-28 05:00:00.000013440,1.194,3.9299998,77.0,0.158,-8.3,-0.2,148.16676,-19.833273
2020-11-28 06:00:00.000000000,1.1880001,3.9199998,77.0,0.157,-8.2,-0.1,148.16676,-19.833273
2020-11-28 06:59:59.999986560,1.1500001,3.99,77.0,0.155,-6.8,0.2,148.16676,-19.833273
2020-11-28 08:00:00.000013440,1.1120001,4.0,74.0,0.15300001,-7.0,0.90000004,148.16676,-19.833273
2020-11-28 09:00:00.000000000,1.092,3.97,74.0,0.15100001,-7.1,1.5,148.16676,-19.833273
2020-11-28 09:59:59.999986560,1.08,3.9399998,74.0,0.15,-7.1,1.4,148.16676,-19.833273
2020-11-28 11:00:00.000013440,1.0660001,3.9199998,74.0,0.15,-7.1,1.3000001,148.16676,-19.833273
2020-11-28 12:00:00.000000000,1.0500001,3.9099998,74.0,0.15,-6.9,1.1,148.16676,-19.833273
2020-11-28 12:59:59.999986560,1.036,3.8899999,74.0,0.149,-6.8,2.1000001,148.16676,-19.833273
2020-11-28 14:00:00.000013440,1.016,3.8899999,74.0,0.15,-6.2000003,2.2,148.16676,-19.833273
2020-11-28 15:00:00.000000000,0.99200004,3.9099998,74.0,0.15,-5.7000003,2.5,148.16676,-19.833273
2020-11-28 15:59:59.999986560,0.97,3.9199998,74.0,0.15,-5.6,2.6000001,148.16676,-19.833273
2020-11-28 17:00:00.000013440,0.95600003,3.9099998,74.0,0.15,-5.7000003,2.7,148.16676,-19.833273
2020-11-28 18:00:00.000000000,0.9480001,3.8899999,75.0,0.15,-5.8,2.6000001,148.16676,-19.833273
2020-11-28 18:59:59.999986560,0.93600005,3.9199998,75.0,0.15,-5.3,2.1000001,148.16676,-19.833273
2020-11-28 20:00:00.000013440,0.924,3.9499998,75.0,0.15100001,-5.2000003,2.2,148.16676,-19.833273
2020-11-28 21:00:00.000000000,0.91600007,3.9399998,75.0,0.15100001,-5.5,2.1000001,148.16676,-19.833273
2020-11-28 21:59:59.999986560,0.91,3.9199998,75.0,0.15100001,-5.8,1.6,148.16676,-19.833273
2020-11-28 23:00:00.000013440,0.90800005,3.8999999,75.0,0.15100001,-6.0,0.90000004,148.16676,-19.833273
2020-11-29 00:00:00.000000000,0.906,3.86,75.0,0.15100001,-6.3,0.0,148.16676,-19.833273
2020-11-29 00:59:59.999986560,0.892,3.9099998,75.0,0.15100001,-5.4,-0.90000004,148.16676,-19.833273
2020-11-29 02:00:00.000013440,0.878,3.9099998,75.0,0.15100001,-5.7000003,-1.8000001,148.16676,-19.833273
2020-11-29 03:00:00.000000000,0.87200004,3.85,75.0,0.15100001,-6.0,-2.3,148.16676,-19.833273
2020-11-29 03:59:59.999986560,0.874,3.77,75.0,0.15100001,-6.3,-2.6000001,148.16676,-19.833273
2020-11-29 05:00:00.000013440,0.878,3.7099998,75.0,0.15100001,-6.4,-2.8,148.16676,-19.833273
2020-11-29 06:00:00.000000000,0.878,3.6699998,75.0,0.15100001,-6.5,-2.6000001,148.16676,-19.833273
2020-11-29 06:59:59.999986560,0.85600007,3.72,75.0,0.15100001,-5.8,-1.0,148.16676,-19.833273
2020-11-29 08:00:00.000013440,0.836,3.72,75.0,0.15100001,-6.2000003,-0.7,148.16676,-19.833273
2020-11-29 09:00:00.000000000,0.82600003,3.6899998,75.0,0.15100001,-6.2000003,-0.1,148.16676,-19.833273
2020-11-29 09:59:59.999986560,0.818,3.6799998,75.0,0.15100001,-6.1,0.2,148.16676,-19.833273
2020-11-29 11:00:00.000013440,0.81200004,3.6699998,75.0,0.15100001,-6.0,0.3,148.16676,-19.833273
2020-11-29 12:00:00.000000000,0.80600005,3.6799998,75.0,0.15100001,-5.8,0.2,148.16676,-19.833273
2020-11-29 12:59:59.999986560,0.79600006,3.6999998,75.0,0.15100001,-5.6,-0.1,148.16676,-19.833273
2020-11-29 14:00:00.000013440,0.786,3.72,75.0,0.15200001,-5.4,-0.3,148.16676,-19.833273
2020-11-29 15:00:00.000000000,0.772,3.75,75.0,0.15200001,-5.1,-0.2,148.16676,-19.833273
2020-11-29 15:59:59.999986560,0.75600004,3.82,75.0,0.15300001,-4.6,0.0,148.16676,-19.833273
2020-11-29 17:00:00.000013440,0.73800004,3.8899999,75.0,0.15300001,-4.3,0.1,148.16676,-19.833273
2020-11-29 18:00:00.000000000,0.72,3.97,72.0,0.155,-4.0,0.3,148.16676,-19.833273
2020-11-29 18:59:59.999986560,0.702,4.0499997,72.0,0.156,-3.6000001,0.6,148.16676,-19.833273
2020-11-29 20:00:00.000013440,0.68600005,4.13,72.0,0.157,-3.2,0.90000004,148.16676,-19.833273
2020-11-29 21:00:00.000000000,0.67200005,4.19,72.0,0.158,-3.1000001,0.6,148.16676,-19.833273
2020-11-29 21:59:59.999986560,0.656,4.24,72.0,0.15900001,-3.4,0.2,148.16676,-19.833273
2020-11-29 23:00:00.000013440,0.64400005,4.27,72.0,0.16000001,-3.7,-0.4,148.16676,-19.833273
2020-11-30 00:00:00.000000000,0.632,4.27,72.0,0.16000001,-4.0,-1.0,148.16676,-19.833273
2020-11-30 00:59:59.999986560,0.62200004,4.2,73.0,0.16100001,-4.3,-1.6,148.16676,-19.833273
2020-11-30 02:00:00.000013440,0.62,3.98,73.0,0.16100001,-4.4,-2.6000001,148.16676,-19.833273
2020-11-30 03:00:00.000000000,0.628,3.6799998,73.0,0.162,-4.5,-3.6000001,148.16676,-19.833273
2020-11-30 03:59:59.999986560,0.63600004,3.57,73.0,0.162,-4.4,-3.7,148.16676,-19.833273
2020-11-30 05:00:00.000013440,0.63000005,3.58,73.0,0.163,-4.2000003,-3.6000001,148.16676,-19.833273
2020-11-30 06:00:00.000000000,0.61800003,3.6299999,74.0,0.163,-4.1,-3.2,148.16676,-19.833273
2020-11-30 06:59:59.999986560,0.596,3.8,74.0,0.163,-3.3,-2.5,148.16676,-19.833273
2020-11-30 08:00:00.000013440,0.57600003,3.9599998,74.0,0.164,-3.7,-2.0,148.16676,-19.833273
2020-11-30 09:00:00.000000000,0.56200004,4.0499997,74.0,0.164,-4.0,-1.4,148.16676,-19.833273
2020-11-30 09:59:59.999986560,0.55,4.0499997,75.0,0.164,-4.2000003,-1.1,148.16676,-19.833273
2020-11-30 11:00:00.000013440,0.54200006,3.9499998,75.0,0.164,-4.4,-0.7,148.16676,-19.833273
2020-11-30 12:00:00.000000000,0.53800005,3.81,75.0,0.165,-4.5,-0.5,148.16676,-19.833273
2020-11-30 12:59:59.999986560,0.536,3.72,75.0,0.165,-4.4,-0.3,148.16676,-19.833273
2020-11-30 14:00:00.000013440,0.532,3.6899998,76.0,0.165,-4.5,0.0,148.16676,-19.833273
2020-11-30 15:00:00.000000000,0.53000003,3.6399999,76.0,0.16600001,-4.5,0.5,148.16676,-19.833273
2020-11-30 15:59:59.999986560,0.53000003,3.59,76.0,0.16600001,-4.5,0.7,148.16676,-19.833273
2020-11-30 17:00:00.000013440,0.528,3.55,76.0,0.16700001,-4.5,0.90000004,148.16676,-19.833273
2020-11-30 18:00:00.000000000,0.528,3.53,76.0,0.16700001,-4.4,1.0,148.16676,-19.833273
2020-11-30 18:59:59.999986560,0.526,3.58,77.0,0.16800001,-3.9,0.6,148.16676,-19.833273
2020-11-30 20:00:00.000013440,0.522,3.6299999,77.0,0.16800001,-3.9,0.90000004,148.16676,-19.833273
2020-11-30 21:00:00.000000000,0.518,3.6699998,73.0,0.16900001,-3.8,1.0,148.16676,-19.833273
2020-11-30 21:59:59.999986560,0.514,3.6899998,73.0,0.171,-3.9,0.7,148.16676,-19.833273
2020-11-30 23:00:00.000013440,0.51000005,3.6899998,73.0,0.172,-4.1,0.4,148.16676,-19.833273
2020-12-01 00:00:00.000000000,0.50600004,3.6499999,73.0,0.17400001,-4.5,-0.5,148.16676,-19.833273
2020-12-01 00:59:59.999986560,0.504,3.56,72.0,0.17500001,-4.5,-0.5,148.16676,-19.833273
2020-12-01 02:00:00.000013440,0.508,3.3999999,72.0,0.17600001,-5.1,-1.2,148.16676,-19.833273
2020-12-01 03:00:00.000000000,0.522,3.1999998,72.0,0.177,-5.5,-1.6,148.16676,-19.833273
2020-12-01 03:59:59.999986560,0.54200006,3.1299999,72.0,0.177,-5.8,-1.8000001,148.16676,-19.833273
2020-12-01 05:00:00.000013440,0.558,3.11,72.0,0.178,-5.9,-1.8000001,148.16676,-19.833273
2020-12-01 06:00:00.000000000,0.56600004,3.11,72.0,0.178,-5.8,-1.6,148.16676,-19.833273
2020-12-01 06:59:59.999986560,0.558,3.1699998,72.0,0.179,-5.0,-1.8000001,148.16676,-19.833273
2020-12-01 08:00:00.000013440,0.55,3.22,73.0,0.179,-5.1,-1.3000001,148.16676,-19.833273
2020-12-01 09:00:00.000000000,0.544,3.26,73.0,0.18,-5.0,-0.7,148.16676,-19.833273
2020-12-01 09:59:59.999986560,0.544,3.29,73.0,0.18100001,-5.0,-0.3,148.16676,-19.833273
2020-12-01 11:00:00.000013440,0.54800004,3.33,73.0,0.18100001,-4.9,0.1,148.16676,-19.833273
2020-12-01 12:00:00.000000000,0.554,3.37,73.0,0.18100001,-4.8,0.4,148.16676,-19.833273
2020-12-01 12:59:59.999986560,0.564,3.3899999,73.0,0.18200001,-4.8,1.3000001,148.16676,-19.833273
2020-12-01 14:00:00.000013440,0.58000004,3.3999999,73.0,0.18200001,-4.9,1.4,148.16676,-19.833273
2020-12-01 15:00:00.000000000,0.59800005,3.4099998,73.0,0.18200001,-5.1,1.4,148.16676,-19.833273
2020-12-01 15:59:59.999986560,0.61600006,3.4499998,73.0,0.18300001,-4.9,1.1,148.16676,-19.833273
2020-12-01 17:00:00.000013440,0.63000005,3.54,73.0,0.18400002,-4.8,0.90000004,148.16676,-19.833273
2020-12-01 18:00:00.000000000,0.642,3.6399999,72.0,0.185,-4.5,0.7,148.16676,-19.833273
2020-12-01 18:59:59.999986560,0.652,3.76,72.0,0.18400002,-4.1,0.4,148.16676,-19.833273
2020-12-01 20:00:00.000013440,0.65800005,3.87,71.0,0.18300001,-4.1,0.5,148.16676,-19.833273
2020-12-01 21:00:00.000000000,0.66400003,3.9299998,71.0,0.18,-4.2000003,0.5,148.16676,-19.833273
2020-12-01 21:59:59.999986560,0.66800004,3.97,71.0,0.178,-4.2000003,0.0,148.16676,-19.833273
2020-12-01 23:00:00.000013440,0.67200005,4.0099998,71.0,0.17400001,-4.2000003,-0.6,148.16676,-19.833273
2020-12-02 00:00:00.000000000,0.674,4.0299997,71.0,0.171,-4.2000003,-1.6,148.16676,-19.833273
2020-12-02 00:59:59.999986560,0.67800003,3.97,74.0,0.16600001,-4.3,-2.4,148.16676,-19.833273
2020-12-02 02:00:00.000013440,0.688,3.84,74.0,0.162,-4.5,-3.3,148.16676,-19.833273
2020-12-02 03:00:00.000000000,0.702,3.74,73.0,0.16000001,-4.5,-3.6000001,148.16676,-19.833273
2020-12-02 03:59:59.999986560,0.71000004,3.72,73.0,0.15900001,-4.7000003,-3.5,148.16676,-19.833273
2020-12-02 05:00:00.000013440,0.71800005,3.6999998,73.0,0.15900001,-4.9,-3.3,148.16676,-19.833273
2020-12-02 06:00:00.000000000,0.726,3.6799998,72.0,0.158,-5.2000003,-3.1000001,148.16676,-19.833273
2020-12-02 06:59:59.999986560,0.72,3.78,72.0,0.158,-4.5,-2.3,148.16676,-19.833273
2020-12-02 08:00:00.000013440,0.716,3.81,72.0,0.158,-5.2000003,-1.6,148.16676,-19.833273
2020-12-02 09:00:00.000000000,0.726,3.73,71.0,0.158,-5.8,-0.6,148.16676,-19.833273
2020-12-02 09:59:59.999986560,0.74600005,3.6499999,71.0,0.158,-6.1,-0.1,148.16676,-19.833273
2020-12-02 11:00:00.000013440,0.77400005,3.6,71.0,0.157,-6.2000003,0.2,148.16676,-19.833273
2020-12-02 12:00:00.000000000,0.80200005,3.62,71.0,0.158,-5.9,0.1,148.16676,-19.833273
2020-12-02 12:59:59.999986560,0.82000005,3.6999998,71.0,0.15900001,-5.2000003,0.4,148.16676,-19.833273
2020-12-02 14:00:00.000013440,0.832,3.81,70.0,0.162,-4.9,0.5,148.16676,-19.833273
2020-12-02 15:00:00.000000000,0.84400004,3.86,70.0,0.165,-5.1,0.5,148.16676,-19.833273
2020-12-02 15:59:59.999986560,0.85800004,3.86,70.0,0.16600001,-5.6,0.3,148.16676,-19.833273
2020-12-02 17:00:00.000013440,0.87600005,3.83,70.0,0.16600001,-5.9,0.2,148.16676,-19.833273
2020-12-02 18:00:00.000000000,0.896,3.8,69.0,0.16600001,-6.3,0.3,148.16676,-19.833273
2020-12-02 18:59:59.999986560,0.924,3.77,69.0,0.16600001,-6.5,1.1,148.16676,-19.833273
2020-12-02 20:00:00.000013440,0.96000004,3.72,69.0,0.16700001,-7.1,1.7,148.16676,-19.833273
2020-12-02 21:00:00.000000000,1.018,3.6799998,69.0,0.16800001,-7.9,1.9,148.16676,-19.833273
2020-12-02 21:59:59.999986560,1.08,3.6999998,68.0,0.171,-8.3,1.5,148.16676,-19.833273
2020-12-02 23:00:00.000013440,1.1340001,3.76,68.0,0.17400001,-8.400001,1.1,148.16676,-19.833273
2020-12-03 00:00:00.000000000,1.172,3.82,69.0,0.17400001,-8.400001,0.7,148.16676,-19.833273
2020-12-03 00:59:59.999986560,1.2,3.87,69.0,0.172,-8.5,0.4,148.16676,-19.833273
2020-12-03 02:00:00.000013440,1.212,3.9099998,68.0,0.16900001,-8.400001,-0.3,148.16676,-19.833273
2020-12-03 03:00:00.000000000,1.2080001,3.9299998,68.0,0.16600001,-8.2,-0.5,148.16676,-19.833273
2020-12-03 03:59:59.999986560,1.184,3.9599998,68.0,0.163,-7.7000003,-0.4,148.16676,-19.833273
2020-12-03 05:00:00.000013440,1.1520001,3.98,69.0,0.16100001,-7.4,0.0,148.16676,-19.833273
2020-12-03 06:00:00.000000000,1.1220001,3.98,69.0,0.16000001,-7.2000003,0.5,148.16676,-19.833273
2020-12-03 06:59:59.999986560,1.0860001,4.02,68.0,0.15900001,-6.3,1.2,148.16676,-19.833273
2020-12-03 08:00:00.000013440,1.0580001,4.0099998,68.0,0.158,-6.7000003,1.5,148.16676,-19.833273
2020-12-03 09:00:00.000000000,1.042,3.97,68.0,0.158,-6.7000003,1.8000001,148.16676,-19.833273
2020-12-03 09:59:59.999986560,1.0300001,3.9599998,68.0,0.158,-6.5,1.8000001,148.16676,-19.833273
2020-12-03 11:00:00.000013440,1.016,3.9599998,68.0,0.158,-6.4,1.8000001,148.16676,-19.833273
2020-12-03 12:00:00.000000000,1.0040001,3.97,68.0,0.157,-6.2000003,1.7,148.16676,-19.833273
2020-12-03 12:59:59.999986560,0.998,3.97,68.0,0.157,-6.5,0.90000004,148.16676,-19.833273
2020-12-03 14:00:00.000013440,0.994,3.97,68.0,0.156,-6.4,0.7,148.16676,-19.833273
2020-12-03 15:00:00.000000000,0.99200004,3.9599998,68.0,0.15400001,-6.4,0.8,148.16676,-19.833273
2020-12-03 15:59:59.999986560,0.99000007,3.9599998,67.0,0.15300001,-6.4,1.0,148.16676,-19.833273
2020-12-03 17:00:00.000013440,0.98800004,3.9499998,67.0,0.15300001,-6.3,1.2,148.16676,-19.833273
2020-12-03 18:00:00.000000000,0.98600006,3.9499998,67.0,0.15200001,-6.2000003,1.3000001,148.16676,-19.833273
2020-12-03 18:59:59.999986560,0.98600006,3.9199998,67.0,0.15200001,-6.3,2.0,148.16676,-19.833273
2020-12-03 20:00:00.000013440,0.98600006,3.8999999,67.0,0.15200001,-6.3,2.0,148.16676,-19.833273
2020-12-03 21:00:00.000000000,0.99000007,3.87,68.0,0.15200001,-6.6,1.7,148.16676,-19.833273
2020-12-03 21:59:59.999986560,0.99600005,3.85,68.0,0.15200001,-6.8,1.4,148.16676,-19.833273
2020-12-03 23:00:00.000013440,1.0040001,3.84,68.0,0.15200001,-7.0,1.0,148.16676,-19.833273
2020-12-04 00:00:00.000000000,1.0120001,3.83,68.0,0.15200001,-7.1,0.4,148.16676,-19.833273
2020-12-04 00:59:59.999986560,1.0120001,3.84,69.0,0.15200001,-6.9,-0.5,148.16676,-19.833273
2020-12-04 02:00:00.000013440,1.014,3.83,69.0,0.15200001,-7.1,-1.3000001,148.16676,-19.833273
2020-12-04 03:00:00.000000000,1.0200001,3.8,69.0,0.15200001,-7.3,-1.7,148.16676,-19.833273
2020-12-04 03:59:59.999986560,1.018,3.79,69.0,0.15100001,-7.2000003,-1.6,148.16676,-19.833273
2020-12-04 05:00:00.000013440,1.01,3.79,69.0,0.15,-7.1,-1.3000001,148.16676,-19.833273
2020-12-04 06:00:00.000000000,0.998,3.8,69.0,0.149,-7.0,-0.90000004,148.16676,-19.833273
2020-12-04 06:59:59.999986560,0.96400005,3.8999999,69.0,0.148,-5.5,-0.90000004,148.16676,-19.833273
2020-12-04 08:00:00.000013440,0.934,3.97,69.0,0.147,-5.7000003,-0.5,148.16676,-19.833273
2020-12-04 09:00:00.000000000,0.90800005,4.0299997,69.0,0.14600001,-5.4,-0.1,148.16676,-19.833273
2020-12-04 09:59:59.999986560,0.8880001,4.0899997,69.0,0.14600001,-5.0,0.1,148.16676,-19.833273
2020-12-04 11:00:00.000013440,0.87000006,4.16,69.0,0.14500001,-4.9,0.3,148.16676,-19.833273
2020-12-04 12:00:00.000000000,0.85400003,4.21,69.0,0.14500001,-4.8,0.3,148.16676,-19.833273
2020-12-04 12:59:59.999986560,0.84200007,4.21,69.0,0.14400001,-4.9,0.0,148.16676,-19.833273
2020-12-04 14:00:00.000013440,0.83400005,4.23,69.0,0.14400001,-4.8,-0.2,148.16676,-19.833273
2020-12-04 15:00:00.000000000,0.82400006,4.2799997,69.0,0.14400001,-4.5,-0.6,148.16676,-19.833273
2020-12-04 15:59:59.999986560,0.81200004,4.3399997,69.0,0.14400001,-4.2000003,-0.7,148.16676,-19.833273
2020-12-04 17:00:00.000013440,0.80200005,4.4,69.0,0.143,-4.0,-0.90000004,148.16676,-19.833273
2020-12-04 18:00:00.000000000,0.794,4.44,69.0,0.143,-3.9,-1.3000001,148.16676,-19.833273
2020-12-04 18:59:59.999986560,0.786,4.48,69.0,0.143,-3.9,-0.5,148.16676,-19.833273
2020-12-04 20:00:00.000013440,0.77800006,4.5,69.0,0.143,-3.9,-1.3000001,148.16676,-19.833273
2020-12-04 21:00:00.000000000,0.772,4.49,69.0,0.143,-3.7,-2.1000001,148.16676,-19.833273
2020-12-04 21:59:59.999986560,0.76600003,4.5,69.0,0.143,-3.3,-2.3,148.16676,-19.833273
2020-12-04 23:00:00.000013440,0.758,4.54,69.0,0.143,-2.8,-2.5,148.16676,-19.833273
2020-12-05 00:00:00.000000000,0.75000006,4.5899997,70.0,0.143,-2.4,-2.7,148.16676,-19.833273
2020-12-05 00:59:59.999986560,0.74,4.64,70.0,0.143,-2.3,-2.3,148.16676,-19.833273
2020-12-05 02:00:00.000013440,0.73200005,4.64,70.0,0.142,-2.7,-3.3,148.16676,-19.833273
2020-12-05 03:00:00.000000000,0.72800004,4.43,70.0,0.142,-3.1000001,-4.2000003,148.16676,-19.833273
2020-12-05 03:59:59.999986560,0.734,4.1,70.0,0.142,-3.2,-4.9,148.16676,-19.833273
2020-12-05 05:00:00.000013440,0.74200004,3.9099998,70.0,0.141,-3.2,-5.2000003,148.16676,-19.833273
2020-12-05 06:00:00.000000000,0.744,3.86,70.0,0.141,-3.2,-5.2000003,148.16676,-19.833273
2020-12-05 06:59:59.999986560,0.73,3.9599998,70.0,0.14,-3.4,-3.9,148.16676,-19.833273
2020-12-05 08:00:00.000013440,0.712,4.06,70.0,0.14,-3.6000001,-3.5,148.16676,-19.833273
2020-12-05 09:00:00.000000000,0.69600004,4.15,68.0,0.13900001,-3.5,-2.9,148.16676,-19.833273
2020-12-05 09:59:59.999986560,0.68200004,4.19,68.0,0.13900001,-3.7,-2.7,148.16676,-19.833273
2020-12-05 11:00:00.000013440,0.67600006,4.17,67.0,0.13900001,-3.8,-2.7,148.16676,-19.833273
2020-12-05 12:00:00.000000000,0.674,4.0899997,67.0,0.13900001,-3.8,-3.0,148.16676,-19.833273
2020-12-05 12:59:59.999986560,0.67200005,4.0899997,67.0,0.13900001,-3.3,-3.0,148.16676,-19.833273
2020-12-05 14:00:00.000013440,0.67,4.08,67.0,0.13900001,-3.1000001,-3.5,148.16676,-19.833273
2020-12-05 15:00:00.000000000,0.67200005,4.0299997,67.0,0.13900001,-2.7,-3.8,148.16676,-19.833273
2020-12-05 15:59:59.999986560,0.67,4.0099998,67.0,0.13900001,-2.1000001,-3.8,148.16676,-19.833273
2020-12-05 17:00:00.000013440,0.66800004,4.04,68.0,0.13900001,-1.5,-3.8,148.16676,-19.833273
2020-12-05 18:00:00.000000000,0.66200006,4.08,68.0,0.13900001,-1.0,-3.6000001,148.16676,-19.833273
2020-12-05 18:59:59.999986560,0.65400004,4.14,68.0,0.14,-0.4,-3.4,148.16676,-19.833273
2020-12-05 20:00:00.000013440,0.64400005,4.2,69.0,0.14,-0.2,-3.3,148.16676,-19.833273
2020-12-05 21:00:00.000000000,0.634,4.25,70.0,0.141,-0.2,-3.4,148.16676,-19.833273
2020-12-05 21:59:59.999986560,0.624,4.29,70.0,0.141,-0.1,-3.7,148.16676,-19.833273
2020-12-05 23:00:00.000013440,0.614,4.2999997,70.0,0.142,0.1,-4.1,148.16676,-19.833273
2020-12-06 00:00:00.000000000,0.606,4.25,70.0,0.142,0.3,-4.4,148.16676,-19.833273
2020-12-06 00:59:59.999986560,0.60200006,4.08,70.0,0.143,1.0,-4.8,148.16676,-19.833273
2020-12-06 02:00:00.000013440,0.60400003,3.86,70.0,0.143,0.8,-5.1,148.16676,-19.833273
2020-12-06 03:00:00.000000000,0.606,3.6899998,70.0,0.14400001,0.4,-5.4,148.16676,-19.833273
2020-12-06 03:59:59.999986560,0.60800004,3.6299999,70.0,0.14400001,-0.1,-5.5,148.16676,-19.833273
2020-12-06 05:00:00.000013440,0.60400003,3.6399999,70.0,0.14500001,-0.4,-5.4,148.16676,-19.833273
2020-12-06 06:00:00.000000000,0.592,3.6999998,70.0,0.14500001,-0.6,-5.1,148.16676,-19.833273
2020-12-06 06:59:59.999986560,0.57600003,3.86,70.0,0.14500001,0.1,-4.5,148.16676,-19.833273
2020-12-06 08:00:00.000013440,0.558,4.0699997,70.0,0.14600001,-0.2,-4.1,148.16676,-19.833273
2020-12-06 09:00:00.000000000,0.544,4.29,70.0,0.14600001,-0.2,-3.7,148.16676,-19.833273
2020-12-06 09:59:59.999986560,0.53400004,4.46,70.0,0.14600001,-0.4,-3.8,148.16676,-19.833273
2020-12-06 11:00:00.000013440,0.53000003,4.48,70.0,0.147,-0.7,-4.0,148.16676,-19.833273
